-7.790733137072458625e-06,1.141789384090507120e+00,-4.810577667332949225e-05,-3.340536781146310474e-01,9.829312140718915458e-06,1.037044985081629067e-01,6.568651466656860727e-06,2.669107673679570192e-02,4.630176433324528773e-04,2.384619546425215120e-03,0.000000000000000000e+00,3.793537436097560445e-05,9.743556890047522234e-06,4.198833340768315381e-06,-9.505531937084588101e-06,-8.033889742208402684e-02,2.405864583509068066e-04,-6.114823817425507624e-06,-6.333727984460246763e-05,2.732209639016690284e-02
-1.749014853713222462e-02,-1.427705673046696933e-01,-1.151356848540230349e-05,-1.027678379188554439e-02,1.298657198764784637e-01,1.206374838127876048e-01,5.082609254791065068e-05,-1.417030287579628678e-01,-1.065785499668608916e-02,-5.211748736998760290e-01,-2.176551165799748416e-02,0.000000000000000000e+00,-3.653331027200273223e-02,1.203186340223025563e-01,-2.459844349089745918e-05,-9.099484579348117164e-01,-4.551419509850310186e-02,-8.218070080653415432e-02,-7.551205889434034479e-02,-1.173625145951934373e-01
1.305807932262650906e-02,-2.293488944762299975e-01,2.370570365467505880e-05,2.416715784795516186e-01,3.250857522542102696e-02,-1.144827782563006824e-01,8.067322921384567636e-06,-5.452380947038837355e-01,8.345961433489285097e-02,1.293190687481093892e-01,9.471666013543325602e-02,-3.834936756454132567e-05,0.000000000000000000e+00,-2.090607048227388631e-06,3.218080972141462714e-05,-6.989959380250876375e-02,-1.415157235648997203e+00,-4.253463251127075351e-01,-8.354742564828246398e-02,-1.173344161468125479e+00
-1.686865141696472156e-02,-1.776989247044401254e-02,-1.243102176581856178e-05,-1.193994726484443186e-01,8.182193712338450831e-02,-6.157345017285939526e-02,2.073664493903309980e-04,-1.655417844710471709e-01,9.071336706032909203e-02,1.533298661719184330e-01,3.192587576651249037e-01,1.329777446896357462e-05,-7.391655688989664519e-01,0.000000000000000000e+00,-1.647317090230221437e-05,-7.985863288971462026e-02,6.005120963778838583e-02,4.645185243471459946e-02,-9.550315365281730751e-02,1.389964187826155384e-01
2.015901923435135107e-02,-1.930850044668853238e+00,-7.357221188442064630e-06,2.891563267774059642e-02,3.718980103676983173e-02,-4.943847941667610102e-01,3.090246997656040939e-01,4.131204277596467467e-02,1.065588359560473375e+00,2.968017114497107922e-01,-4.075355843318159699e-02,-3.507273230912107131e-02,-2.708286171197110681e-02,-1.006043219942878431e-01,0.000000000000000000e+00,1.025847906258542386e+00,-1.768458738228984028e-02,-3.531592913731147754e-02,-4.555975149328787832e-02,-1.708848743210382992e-01
-6.877784779618645317e-06,4.100518097085770197e-02,-2.748853463241385242e-06,-1.948261004864020318e-01,7.261640613015485357e-06,8.377432534531935315e-02,-9.190267977382537978e-06,-3.792726587057415055e-01,1.960819635660193683e-06,6.215372222655143331e-01,-1.414629909220893600e-05,-1.642454671851867332e-06,-9.776336752975733901e-06,2.729309139261337780e-05,1.713423784299727970e-06,0.000000000000000000e+00,3.433958035176098988e-06,-2.321748032774184622e-06,8.816528693500469416e-07,1.322774252921636029e-01
-8.477751085953658117e-02,-2.560782637783591831e-01,-6.717796043165247255e-06,3.195161345168505140e-01,2.553721832822264393e-05,-3.094071229015524782e-01,-1.056061910642558388e-06,-4.094369178531512277e-01,1.042070910270512796e+00,-1.343608161641537957e-01,7.651197747729446275e-03,3.865879060994947825e-05,-1.137058696643045153e-06,3.110757044011425165e-06,-1.093583796996089319e-05,-9.711907189101975924e-03,0.000000000000000000e+00,4.891847419230579974e-02,-1.214583185873974180e-05,-2.871273423358707277e-01
1.776728544516669728e-01,-3.034144560502827215e-03,-2.438170659757599168e-06,-8.029506056630997257e-03,-1.224529828335412240e-01,2.416487431007141862e-01,1.630989418424655391e-06,2.288851475978178340e-01,-1.680150700669282293e-01,3.169123282176702916e-02,3.627111176641111684e-02,-2.882035380645520117e-06,-3.850847746567076513e-06,1.277511882670501198e-05,-3.470727133194489999e-05,1.635065686677115993e-01,1.930912891366654005e-05,0.000000000000000000e+00,-4.889530663696517454e-03,1.451737727206097173e-01
1.187115968955222978e-01,7.352237990981014271e-02,-2.431412430149021420e-05,-2.563163937682252369e-01,1.167821289283638153e-05,-1.815512282248446241e-01,-2.353245718701713063e-05,1.295538344699177502e-01,-8.351178034319914345e-02,6.850767634343373214e-01,-2.299306131623778116e-02,-1.891219951599687477e-05,-1.458203226568227651e-05,-6.125033888804143345e-06,-3.427153597648779915e-05,1.179419580030181880e+00,-9.983400713038884100e-02,-4.019381563259843970e-04,0.000000000000000000e+00,1.267944553504767313e-01
-1.670926619015689063e-05,2.436003856937096756e-05,-8.357086420926473913e-06,4.631713735162279466e-02,1.937424171052914978e-05,-1.431808992369276723e-06,-6.317281882883829525e-07,1.185229254430097967e-05,1.724604962560771781e-06,-2.344244239060877533e-06,1.027918236101710292e-05,6.344480481881853429e-06,-1.112332710440089301e-06,3.879738757942008398e-06,-7.826048936607210571e-07,-7.900415140066341380e-06,-5.356334892292480276e-08,-2.964337549912765546e-06,-2.928757465575637653e-07,0.000000000000000000e+00
