0.000000000000000000e+00,-2.259059554213238563e-06,-7.629027445946201524e-02,-1.046992492263754126e-05,-1.516459578453782653e-05,-8.269895859364106983e-06,-2.934443467689229479e-05,-1.192067345248171012e-01,-1.537062226802943243e-05,8.116987242326803575e-06,-2.936461389199673810e-06,6.841968805626560401e-01,-1.035051684356719237e-05,-1.481667241738953388e-02,3.460836274692125070e-06,6.296746888657944741e-06,1.446468912123799466e-05,-3.238947433283588528e-05,2.036130354897673633e-02,-9.040106883873195998e-05,7.349010090501595371e-06,5.438566125708782506e-06
2.911848189681921426e-02,0.000000000000000000e+00,1.805263504177224802e-03,-3.428436521889927091e-05,-3.110641143902470596e-06,-3.542595843768897579e-05,-1.348059367736742509e-05,-7.979766340893353072e-02,2.732104893190159117e-02,-5.111761459197216445e-02,-1.200801827087177864e-06,3.301923809895358775e-02,6.131076782207135478e-01,-1.768233325526648650e-02,-7.979112406481664310e-06,5.962513465792435019e-06,2.938440631944831682e-02,2.384009656086413798e-05,-3.758751985497179801e-03,1.556039839465566885e-02,1.037210028229099829e-02,4.937914910317642292e-06
-1.177479863597591381e-05,-1.080985311096033935e-04,0.000000000000000000e+00,-1.960572348740086124e-06,-3.518907029834150713e-06,-7.508030497441198214e-06,3.369152935226576995e-06,-7.209488071395425690e-02,-6.845650082413362592e-06,-4.084358254352951634e-05,-4.687961434563653329e-06,7.415631324155093351e-02,-1.874303844190405854e-05,6.576328197863281488e-01,5.188764575919657673e-06,4.860010344508863822e-06,2.355741445419015645e-05,1.012411290828366117e-05,-9.388753878294178387e-03,4.555347973410339701e-06,-1.618701259813518090e-05,1.027483412023230680e-05
-8.072547189020748415e-02,-1.026164067318686632e-03,-1.385202401464501742e-01,0.000000000000000000e+00,3.664551325778010737e-05,1.841421258730948328e-03,-4.582063485273826786e-02,-4.016670518666033696e-02,-5.243290679442053764e-02,-2.023969345626061914e-02,-9.406116045558589323e-02,-8.993786123499599577e-03,5.908548091484625009e-03,1.083542555942944123e-02,6.357877878829079066e-01,3.478924015966333716e-05,-2.155594199384305160e-02,2.278511072532438814e-03,-2.054717032725568437e-02,2.468486894577461704e-02,1.076658215264858671e-02,3.144251038069249826e-03
-3.246484070164130931e-02,-7.559683440997039261e-02,-1.324531109120692940e-01,-3.169142462608645627e-03,0.000000000000000000e+00,-4.506527595862396679e-02,-4.565861387016006967e-05,-5.832028379989220163e-02,1.376804056062735232e-02,1.218851961162873906e-02,-7.981508735179984604e-02,1.657112308748505403e-02,2.085920775068868943e-02,3.341330057088261890e-02,-1.426499766100200114e-03,6.497630067415824939e-01,-2.285694348590850203e-02,-1.062754565272702734e-05,-4.435915781110900957e-02,-1.159398591167714807e-02,2.795556196669725380e-02,-8.678903332404844934e-03
-7.187370169320658753e-02,-1.915772365256781032e-02,-6.377084571689148329e-02,1.606974857131489645e-04,1.062581203385357109e-06,0.000000000000000000e+00,-7.159456918431894579e-05,-1.649157655712817430e-02,-5.658617256230934200e-02,-6.044334189798251933e-03,-7.027326700019249917e-02,-1.392537281481826678e-02,3.813084043043755283e-02,5.492273170691081008e-02,3.206703480749129725e-05,8.541443130612863532e-06,6.673964865742201269e-01,-1.557604034906588664e-05,2.829342766242446891e-02,-1.000566529479763739e-01,1.415407155363497191e-02,4.223640032596223670e-02
-3.815616494132222092e-02,-4.850446496803670349e-02,-3.571511311470838140e-02,-1.521883758626163541e-06,-3.596772174876136652e-02,8.770284160008641472e-04,0.000000000000000000e+00,-4.344047756507805891e-02,-7.921060124899641230e-02,-5.526545746335255471e-02,-2.098636943941182241e-03,5.754001603151703836e-02,4.673602841102175720e-02,6.304279741450227736e-02,9.716699568743103477e-06,6.659762497287328997e-03,6.947523518734963210e-02,6.385651586382126155e-01,7.983679103127626353e-02,-7.139607207684479928e-03,8.995785159022097466e-02,-1.230605953616917443e-02
-3.086646756605970765e-06,-7.521544541085750657e-06,3.781623348769747039e-07,-2.139753122894390291e-05,-2.968422379834995128e-06,-1.330561167364914532e-05,1.087373016327858322e-05,0.000000000000000000e+00,-2.310460428729677052e-05,9.405155918247587454e-06,-1.221180454714920760e-05,6.936392426153126234e-06,1.597085493283863233e-05,5.075939882061286657e-06,-1.155558406422743656e-05,7.102704348756552766e-06,-8.322338342548613044e-05,5.728215632848365768e-06,6.505149023091714167e-01,-1.130804381941847084e-04,-1.170925941247347168e-04,-2.205436139167404885e-05
-3.646696153508389993e-02,3.633591365357138891e-06,-8.259714912280635701e-02,1.194945083228191041e-05,2.366612940626552919e-05,-7.624662634667100924e-06,-1.481600858631304529e-06,-1.718870845711219578e-02,0.000000000000000000e+00,4.437474381766004505e-07,-1.537424474975720989e-05,1.173297476774613074e-02,-8.796734871301115088e-06,9.408064364515276307e-03,1.386973674354780028e-05,3.802078369013334180e-06,1.355002023362486541e-05,5.956264673367961393e-06,6.967764115668759195e-02,1.385291109712305513e-06,1.825432043831357043e-05,1.700069836405720958e-05
-2.959433107375446584e-02,5.966958607812530846e-06,-1.520883474025088583e-02,1.277168528692872868e-05,-2.983955027558229944e-05,-1.007817543929520610e-05,5.752279669930804307e-06,9.434703619971950006e-02,-8.767621629949939877e-02,0.000000000000000000e+00,3.347713747767905312e-05,3.797150772015044778e-02,3.582252965400600786e-06,2.553794598141735303e-02,1.190776438227472700e-05,-1.240177075281442831e-05,6.377664468693494682e-02,3.889691383200666319e-06,1.637508962789830172e-02,3.956850510711448776e-02,6.130177273694906726e-01,1.053541474842906167e-05
